record_type,section,id,folder,observed_winner,seam_winner,classification,clock_gap_pct,att_dead_clock,def_dead_clock,expected,pass,finding_class,flags,gatot_abstain,law_version,input_mutated,arithmetic,details
W2,W2,halfway_panel_side_swap,probe,,,,,,,mirror ABSTAIN,True,,[],null,,False,{},"{""first"": {""crashed"": false, ""result"": {""winner"": ""uncertain"", ""turns"": null, ""att_deaths"": [[230, ""Lancer""], [606, ""Lancer""], [982, ""Lancer""], [1358, ""Lancer""], [1734, ""Lancer""], [2110, ""Lancer""], [2486, ""Lancer""], [2862, ""Lancer""], [3238, ""Lancer""], [3614, ""Lancer""], [3990, ""Lancer""], [4366, ""Lancer""], [4742, ""Lancer""], [5118, ""Lancer""], [5494, ""Lancer""], [5870, ""Lancer""], [6246, ""Lancer""], [6622, ""Lancer""], [6998, ""Lancer""], [7374, ""Lancer""], [7750, ""Lancer""], [8126, ""Lancer""], [8502, ""Lancer""], [8878, ""Lancer""], [9254, ""Lancer""], [9630, ""Lancer""], [10006, ""Lancer""], [10382, ""Lancer""], [10758, ""Lancer""], [11134, ""Lancer""], [11510, ""Lancer""], [11886, ""Lancer""], [12262, ""Lancer""], [12638, ""Lancer""], [13014, ""Lancer""], [13390, ""Lancer""], [13766, ""Lancer""], [14142, ""Lancer""], [14518, ""Lancer""], [14894, ""Lancer""], [15270, ""Lancer""], [15646, ""Lancer""], [16022, ""Lancer""], [16398, ""Lancer""], [16774, ""Lancer""], [17150, ""Lancer""], [17526, ""Lancer""], [17902, ""Lancer""], [18278, ""Lancer""], [18675, ""Lancer""]], ""def_deaths"": null, ""survivors"": null, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_gate_unmodeled"", ""gatot_state_ambiguous"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""capped"": false, ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy 'alpaca', state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)"", ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy 'alpaca', state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}}}}, ""swapped"": {""crashed"": false, ""result"": {""winner"": ""uncertain"", ""turns"": null, ""att_deaths"": null, ""def_deaths"": [[230, ""Lancer""], [606, ""Lancer""], [982, ""Lancer""], [1358, ""Lancer""], [1734, ""Lancer""], [2110, ""Lancer""], [2486, ""Lancer""], [2862, ""Lancer""], [3238, ""Lancer""], [3614, ""Lancer""], [3990, ""Lancer""], [4366, ""Lancer""], [4742, ""Lancer""], [5118, ""Lancer""], [5494, ""Lancer""], [5870, ""Lancer""], [6246, ""Lancer""], [6622, ""Lancer""], [6998, ""Lancer""], [7374, ""Lancer""], [7750, ""Lancer""], [8126, ""Lancer""], [8502, ""Lancer""], [8878, ""Lancer""], [9254, ""Lancer""], [9630, ""Lancer""], [10006, ""Lancer""], [10382, ""Lancer""], [10758, ""Lancer""], [11134, ""Lancer""], [11510, ""Lancer""], [11886, ""Lancer""], [12262, ""Lancer""], [12638, ""Lancer""], [13014, ""Lancer""], [13390, ""Lancer""], [13766, ""Lancer""], [14142, ""Lancer""], [14518, ""Lancer""], [14894, ""Lancer""], [15270, ""Lancer""], [15646, ""Lancer""], [16022, ""Lancer""], [16398, ""Lancer""], [16774, ""Lancer""], [17150, ""Lancer""], [17526, ""Lancer""], [17902, ""Lancer""], [18278, ""Lancer""], [18675, ""Lancer""]], ""survivors"": null, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_gate_unmodeled"", ""gatot_state_ambiguous"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""capped"": false, ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy 'alpaca', state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)"", ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy 'alpaca', state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}}}}}"
W2,W2,unknown_copy_true,probe,,uncertain,,,,,ABSTAIN,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_gate_unmodeled"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]","{""detail"": ""Gatot target present but copy/state unresolved (copy None, state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state"", ""flag"": ""gatot_gate_unmodeled""}",stage6.6,False,{},"{""winner"": ""uncertain"", ""turns"": null, ""att_dead_clock"": 27508, ""def_dead_clock"": null, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_gate_unmodeled"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy None, state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)"", ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy None, state None) -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}}}"
W2,W2,unknown_copy_explicit_aurad,probe,,uncertain,,,,,ABSTAIN (state cannot supply copy identity),True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_gate_unmodeled"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]","{""detail"": ""Gatot target present but copy/state unresolved (copy None, state 'aurad') -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state"", ""flag"": ""gatot_gate_unmodeled""}",stage6.6,False,{},"{""winner"": ""uncertain"", ""turns"": null, ""att_dead_clock"": 27508, ""def_dead_clock"": null, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_gate_unmodeled"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy None, state 'aurad') -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)"", ""gatot_abstain"": {""flag"": ""gatot_gate_unmodeled"", ""detail"": ""Gatot target present but copy/state unresolved (copy None, state 'aurad') -- budgets are measured per (copy, aura'd) only; pass unit panels or an explicit gatot_state""}}}"
W2,W2,unknown_copy_explicit_inert,probe,,attacker,,,,,confident plain law (all inert copies B=0),True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_inert_no_kit"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""attacker"", ""turns"": 8, ""att_dead_clock"": 27508, ""def_dead_clock"": 8, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_inert_no_kit"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,known_copy_explicit_aurad_no_panel,probe,,defender,,,,,defender,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""defender"", ""turns"": 1500, ""att_dead_clock"": 56212, ""def_dead_clock"": 1501, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,known_copy_explicit_inert_overrides_aura_panel,probe,,attacker,,,,,confident plain law; explicit state wins,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_inert_no_kit"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""attacker"", ""turns"": 5, ""att_dead_clock"": 56212, ""def_dead_clock"": 5, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""gatot_inert_no_kit"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,inert_gatot_exact_plain_equivalence,probe,,,,,,,identical clocks/winner; no folds,True,,[],null,,False,{},"{""inert"": {""crashed"": false, ""result"": {""winner"": ""defender"", ""turns"": 74, ""att_deaths"": [[74, ""Infantry""]], ""def_deaths"": [[599, ""Infantry""]], ""survivors"": {""winner_units_left"": 1, ""winner_units_total"": 1}, ""flags"": [""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""], ""capped"": false, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}}, ""plain"": {""crashed"": false, ""result"": {""winner"": ""defender"", ""turns"": 74, ""att_deaths"": [[74, ""Infantry""]], ""def_deaths"": [[599, ""Infantry""]], ""survivors"": {""winner_units_left"": 1, ""winner_units_total"": 1}, ""flags"": [], ""capped"": false, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}}}"
W2,W2,vulcanus_led_n3_runs_scurve_sqrtN,probe,,attacker,,,,,runs S-curve + sqrt(N),True,,"[""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""attacker"", ""turns"": 4, ""att_dead_clock"": 1299, ""def_dead_clock"": 4, ""flags"": [""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,vulcanus_led_n3_unvalidated_flag,probe,,attacker,,,,,explicit n>1 unvalidated flag,False,SEAM_BUG,"[""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"The S-curve flag exists, but V3 requires the n>1 extrapolation to be called out explicitly."
W2,W2,both_clocks_over_1500_cap,probe,,defender,,,,,capped defender at 1500,True,,[],null,stage6.6,False,{},"{""winner"": ""defender"", ""turns"": 1500, ""att_dead_clock"": 125240000000, ""def_dead_clock"": 125240000000, ""flags"": [], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,count_zero,probe,,,,,,,clean validation error,False,SEAM_BUG,[],null,,False,{},"{""crashed"": true, ""exception"": ""IndexError: list index out of range""}"
W2,W2,empty_attacker_army,probe,,,,,,,clean validation error,False,SEAM_BUG,[],null,,False,{},"{""crashed"": true, ""exception"": ""IndexError: list index out of range""}"
W2,W2,empty_defender_army,probe,,,,,,,clean validation error,False,SEAM_BUG,[],null,,False,{},"{""crashed"": true, ""exception"": ""IndexError: list index out of range""}"
W2,W2,zero_effective_attack,probe,,,,,,,clean validation error or capped zero-rate side,False,SEAM_BUG,[],null,,False,{},"{""crashed"": true, ""exception"": ""ZeroDivisionError: float division by zero""}"
W2,W2,alpaca_lancer_edge_204,probe,,defender,,,,,defender,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_alpaca"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""defender"", ""turns"": 1500, ""att_dead_clock"": 56212, ""def_dead_clock"": 1501, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_alpaca"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,alpaca_lancer_edge_205,probe,,attacker,,,,,"attacker; kill [544,638]",False,SEAM_BUG,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_alpaca"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""attacker"", ""turns"": 648, ""att_dead_clock"": 56488, ""def_dead_clock"": 648, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_alpaca"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,alpaca_lancer_edge_220,probe,,attacker,,,,,attacker,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_alpaca"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,{},"{""winner"": ""attacker"", ""turns"": 5, ""att_dead_clock"": 60628, ""def_dead_clock"": 5, ""flags"": [""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_alpaca_aurad"", ""gatot_budget"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_alpaca"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""gatot_abstain"": null, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}"
W2,W2,plain_side_swap_mirror,probe,,,,,,,winner/clocks mirror,True,,[],null,,False,{},"{""first"": {""crashed"": false, ""result"": {""winner"": ""attacker"", ""turns"": 107, ""att_deaths"": [[676, ""Infantry""]], ""def_deaths"": [[107, ""Marksman""]], ""survivors"": {""winner_units_left"": 1, ""winner_units_total"": 1}, ""flags"": [""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""capped"": false, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}}, ""swapped"": {""crashed"": false, ""result"": {""winner"": ""defender"", ""turns"": 107, ""att_deaths"": [[107, ""Marksman""]], ""def_deaths"": [[676, ""Infantry""]], ""survivors"": {""winner_units_left"": 1, ""winner_units_total"": 1}, ""flags"": [""non-Inf dealer: G_w hypothesis + proc-gating risk""], ""capped"": false, ""meta"": {""law_version"": ""stage6.6"", ""frozen"": ""2026-07-19"", ""corpus"": {""path"": ""wos_sim/data/experiments/_corpus/TYPE1_CORPUS.json"", ""row_count"": 238}, ""gatot_kit_status"": ""two-regime (measured-defender models; NOT a general law)""}}}}"
